Date and Time: 2025-10-07 11:36:19
Approximate Polling Time: 100 ms
Comments: No comments provided
timestamp/s,voltage/V,current/A,thermistor_0/C,thermistor_1/C,thermistor_2/C,thermistor_3/C,thermistor_4/C,thermistor_5/C,thermistor_6/C,thermistor_7/C
0.0,-6.97,-3.716,32.88806,32.93738,32.87973,32.74634,32.70328,32.59204,32.5947,32.48553
0.07769489288330078,-6.95,-3.708,32.86765,32.9267,32.87894,32.7449,32.70444,32.59393,32.59631,32.48846
0.15354490280151367,-6.914,-3.699,32.84244,32.91107,32.87094,32.74527,32.70676,32.59839,32.59955,32.48932
0.226639986038208,-6.884,-3.683,32.82455,32.89987,32.86652,32.74387,32.70868,32.59985,32.60159,32.49512
0.30373287200927734,-6.83,-3.668,32.79587,32.88339,32.86041,32.74319,32.70981,32.60266,32.60504,32.49615
0.37662601470947266,-6.791,-3.646,32.77597,32.87259,32.85452,32.74191,32.71054,32.6033,32.60608,32.49811
0.4559938907623291,-6.721,-3.622,32.74826,32.85529,32.84903,32.74088,32.71216,32.60706,32.60938,32.50098
0.5291910171508789,-6.668,-3.593,32.73117,32.84344,32.84445,32.73849,32.71326,32.60941,32.61221,32.50284
0.6069478988647461,-6.583,-3.564,32.70139,32.82578,32.83667,32.73724,32.71405,32.61111,32.61526,32.50543
0.6816239356994629,-6.521,-3.527,32.68121,32.81415,32.83231,32.73508,32.71414,32.61334,32.61703,32.50656
0.7556140422821045,-6.419,-3.491,32.65445,32.7952,32.82413,32.73218,32.71542,32.61548,32.61938,32.5116
0.8310010433197021,-6.347,-3.448,32.63519,32.78336,32.81769,32.72983,32.71548,32.6167,32.62067,32.51288
0.9060878753662109,-6.229,-3.406,32.60638,32.76584,32.80792,32.72717,32.71582,32.61804,32.6236,32.5162
0.9815549850463867,-6.146,-3.354,32.58795,32.7525,32.80267,32.72388,32.71591,32.62027,32.62598,32.51846
1.0576908588409424,-6.014,-3.306,32.55948,32.73349,32.79327,32.7204,32.71552,32.62216,32.62799,32.52136
1.1348590850830078,-5.922,-3.244,32.54013,32.72055,32.78763,32.71765,32.71533,32.62329,32.62955,32.52304
1.2094640731811523,-5.776,-3.19,32.51257,32.70151,32.77545,32.7131,32.71588,32.62469,32.63318,32.52606
1.2829818725585938,-5.672,-3.124,32.49402,32.6882,32.77072,32.70953,32.7135,32.62677,32.63461,32.52933
1.3605389595031738,-5.513,-3.064,32.46548,32.66882,32.76035,32.70529,32.71426,32.62723,32.63684,32.53134
1.43556809425354,-5.402,-2.992,32.44687,32.65555,32.75217,32.70169,32.71338,32.62836,32.63849,32.53363
1.5120530128479004,-5.228,-2.925,32.41861,32.63651,32.74194,32.69708,32.71255,32.62997,32.64078,32.5376
1.5858550071716309,-5.111,-2.844,32.40201,32.62277,32.73489,32.69443,32.71228,32.62888,32.64175,32.53735
1.6622180938720703,-4.925,-2.773,32.37204,32.60297,32.72449,32.68771,32.70966,32.63129,32.64481,32.5401
1.7372188568115234,-4.795,-2.686,32.35535,32.59009,32.71664,32.68362,32.70889,32.63187,32.64624,32.54196
1.813999891281128,-4.597,-2.608,32.3266,32.56989,32.70441,32.67719,32.70737,32.63242,32.64728,32.54477
1.8899378776550293,-4.464,-2.516,32.30963,32.5567,32.69693,32.67355,32.7063,32.6329,32.64948,32.54614
1.9657609462738037,-4.255,-2.433,32.28403,32.53674,32.68552,32.66681,32.70386,32.6333,32.65176,32.54926
2.0410208702087402,-4.111,-2.331,32.26566,32.52359,32.6774,32.66263,32.70242,32.63431,32.6525,32.55011
2.132974863052368,-3.893,-2.242,32.23953,32.504,32.66476,32.65637,32.70029,32.63388,32.65408,32.55267
2.1900150775909424,-3.745,-2.138,32.22296,32.49023,32.65732,32.65164,32.69885,32.63385,32.65466,32.55524
2.2661008834838867,-3.517,-2.045,32.19785,32.47046,32.64401,32.64435,32.69595,32.63452,32.65704,32.55624
2.3410959243774414,-3.361,-1.934,32.18167,32.45715,32.63577,32.6398,32.69366,32.634,32.65759,32.5589
2.417573928833008,-3.127,-1.836,32.15698,32.43839,32.62482,32.6322,32.6907,32.63409,32.65933,32.56085
2.4943079948425293,-2.966,-1.723,32.14102,32.42508,32.61505,32.62732,32.68878,32.63376,32.6593,32.56229
2.584958076477051,-2.723,-1.621,32.11758,32.40591,32.60275,32.62,32.68564,32.63379,32.66132,32.56393
2.645587921142578,-2.56,-1.502,32.10266,32.39273,32.59412,32.61465,32.68332,32.63324,32.66162,32.5658
2.7197060585021973,-2.31,-1.397,32.08002,32.3735,32.58167,32.60721,32.67926,32.63245,32.66272,32.5683
2.7945759296417236,-2.14,-1.273,32.06543,32.36166,32.57278,32.60141,32.677,32.63196,32.6637,32.56909
2.8708040714263916,-1.885,-1.164,32.04361,32.34265,32.55869,32.59399,32.67352,32.63113,32.66409,32.56958
2.9473018646240234,-1.715,-1.038,32.02991,32.33026,32.55081,32.5882,32.67078,32.63058,32.66513,32.57104
3.023021936416626,-1.454,-0.927,32.00995,32.31268,32.53751,32.5798,32.66653,32.62936,32.66571,32.5726
3.0970709323883057,-1.279,-0.799,31.99658,32.30011,32.52939,32.57428,32.66409,32.62823,32.66629,32.57419
3.1741440296173096,-1.019,-0.685,31.97781,32.28244,32.5162,32.56628,32.65961,32.6268,32.66653,32.57523
3.249006986618042,-0.842,-0.554,31.96616,32.27094,32.50766,32.56094,32.65598,32.62622,32.66736,32.57657
3.3231000900268555,-0.576,-0.437,31.94739,32.25421,32.49496,32.55167,32.65204,32.62506,32.66754,32.57773
3.399829864501953,-0.401,-0.309,31.93549,32.24286,32.48615,32.54578,32.64914,32.62405,32.66736,32.57822
3.4751100540161133,-0.134,-0.207,31.91983,32.22617,32.47275,32.5372,32.64404,32.6221,32.66721,32.57941
3.5501089096069336,0.043,0.134,31.90851,32.21573,32.46487,32.53183,32.64063,32.62076,32.66769,32.57974
3.62609601020813,0.31,0.088,31.8952,32.20004,32.45096,32.52277,32.63574,32.61914,32.6673,32.58096
3.7025630474090576,0.486,0.071,31.88504,32.18979,32.44336,32.51669,32.63281,32.61758,32.66791,32.58112
3.7793850898742676,0.751,0.075,31.87308,32.17447,32.43085,32.50827,32.62726,32.61523,32.66736,32.58224
3.852781057357788,0.929,0.122,31.86386,32.16541,32.42291,32.50214,32.6236,32.61359,32.66727,32.58347
3.9275338649749756,1.19,0.184,31.85318,32.15005,32.41086,32.4938,32.61838,32.61166,32.6669,32.58264
4.002969026565552,1.366,0.283,31.84586,32.14194,32.40213,32.48755,32.61542,32.60974,32.66592,32.58279
4.081716060638428,1.626,0.379,31.83591,32.12802,32.392,32.47903,32.60889,32.60745,32.66565,32.58331
4.156961917877197,1.796,0.496,31.82962,32.12051,32.38196,32.4733,32.6059,32.60583,32.66559,32.58371
4.230975866317749,2.053,0.602,31.82211,32.10782,32.37119,32.46426,32.60016,32.60287,32.66428,32.58429
4.306088924407959,2.224,0.726,31.81717,32.10025,32.36298,32.45853,32.59659,32.60031,32.66367,32.58432
4.38267707824707,2.476,0.837,31.81052,32.08911,32.35245,32.44922,32.59113,32.59802,32.66312,32.58365
4.45707106590271,2.639,0.961,31.80664,32.08191,32.3446,32.44333,32.58725,32.59634,32.66257,32.58362
4.533973932266235,2.884,1.071,31.80115,32.07187,32.33386,32.43597,32.58133,32.59338,32.66092,32.58331
4.607763051986694,3.046,1.193,31.7984,32.065,32.32626,32.4303,32.57758,32.59113,32.66064,32.58267
