Date and Time: 2025-10-21 11:45:41,,,,,,,,,,
Approximate Polling Time: 100 ms,,,,,,,,,,
Comments: No comments provided,,,,,,,,,,
timestamp/s,voltage/V,current/A,thermistor_0/C,thermistor_1/C,thermistor_2/C,thermistor_3/C,thermistor_4/C,thermistor_5/C,thermistor_6/C,thermistor_7/C
280.77051,-6.994,-3.709,31.17758,31.62186,32.0011,32.15131,32.31116,32.26721,32.24908,32.24347
280.8526888,-6.99,-3.706,31.15079,31.59811,31.98505,32.13742,32.30438,32.26346,32.24802,32.24338
280.9206259,-6.986,-3.704,31.13358,31.58353,31.97314,32.12906,32.29816,32.26193,32.2467,32.23956
280.996773,-6.982,-3.701,31.10208,31.56,31.95895,32.11911,32.29105,32.25525,32.24399,32.24127
281.0704398,-6.978,-3.698,31.08347,31.54498,31.94763,32.1105,32.28561,32.25302,32.24295,32.24036
281.1551578,-6.971,-3.695,31.05679,31.52197,31.9278,32.09833,32.27832,32.25082,32.24133,32.23856
281.222883,-6.966,-3.691,31.03772,31.50696,31.91769,32.09027,32.2735,32.24768,32.23938,32.2377
281.300385,-6.958,-3.687,31.00879,31.48444,31.90115,32.07864,32.26416,32.24142,32.23779,32.24017
281.3750069,-6.952,-3.683,30.9903,31.47046,31.89084,32.07034,32.25919,32.24014,32.23688,32.23932
281.450516,-6.942,-3.679,30.96439,31.44489,31.871,32.05743,32.2515,32.23465,32.23312,32.2355
281.5381629,-6.935,-3.674,30.9422,31.43011,31.86462,32.05106,32.24658,32.23062,32.23111,32.23495
281.603642,-6.924,-3.669,30.91553,31.40805,31.84308,32.03656,32.23758,32.22809,32.23065,32.23267
281.678787,-6.916,-3.664,30.89706,31.39456,31.83466,32.02618,32.2312,32.2211,32.22922,32.23343
281.7556708,-6.902,-3.658,30.86951,31.36954,31.81671,32.01599,32.22287,32.21838,32.22336,32.22842
281.8406689,-6.894,-3.651,30.8511,31.35461,31.80267,32.00781,32.21817,32.21246,32.2229,32.22855
281.9067068,-6.88,-3.645,30.82419,31.33243,31.78546,31.99298,32.20877,32.21066,32.22,32.22711
281.9819088,-6.869,-3.639,30.80704,31.31668,31.7742,31.98569,32.20313,32.20624,32.2175,32.22537
282.0587978,-6.853,-3.631,30.77603,31.29242,31.75757,31.97369,32.19485,32.19882,32.21478,32.22516
282.1331248,-6.842,-3.624,30.75711,31.27777,31.74759,31.9664,32.18829,32.19431,32.21198,32.2225
282.2128909,-6.826,-3.617,30.73254,31.25513,31.72501,31.95154,32.17969,32.19086,32.20862,32.21835
282.2901518,-6.814,-3.609,30.71463,31.23987,31.71652,31.9426,32.17368,32.18625,32.20627,32.21619
282.360827,-6.794,-3.601,30.68692,31.21802,31.69955,31.9306,32.16348,32.18036,32.20325,32.21768
282.4377708,-6.781,-3.591,30.66809,31.20267,31.68698,31.9209,32.15704,32.17621,32.20068,32.2153
282.5136049,-6.761,-3.583,30.64096,31.17743,31.66919,31.90829,32.14899,32.17062,32.19583,32.21088
282.5901928,-6.746,-3.573,30.62259,31.16254,31.65631,31.89883,32.14331,32.1662,32.19266,32.20831
282.6643379,-6.725,-3.564,30.59399,31.14127,31.63904,31.88324,32.13181,32.15891,32.19003,32.20566
282.739805,-6.71,-3.554,30.58023,31.12747,31.62653,31.8736,32.1272,32.15747,32.18829,32.20224
282.8164289,-6.686,-3.545,30.55121,31.10321,31.61084,31.86447,32.11703,32.1485,32.18167,32.20068
282.892807,-6.671,-3.534,30.53165,31.0878,31.5975,31.85577,32.11032,32.14337,32.17853,32.19861
282.978627,-6.646,-3.523,30.5072,31.06415,31.57794,31.84012,32.1012,32.13861,32.17395,32.19437
283.042562,-6.629,-3.512,30.48853,31.04852,31.56622,31.83124,32.09488,32.13516,32.1709,32.19073
283.1193869,-6.604,-3.501,30.46097,31.02673,31.55252,31.81879,32.08441,32.12653,32.16736,32.18866
283.1945658,-6.586,-3.488,30.44379,31.01251,31.53952,31.80856,32.07678,32.12122,32.16409,32.18747
283.2713089,-6.558,-3.479,30.41824,30.98959,31.52005,31.79517,32.06808,32.11716,32.15973,32.18289
283.3515809,-6.539,-3.466,30.39951,30.97336,31.5051,31.78445,32.06067,32.11032,32.15588,32.17938
283.4213529,-6.51,-3.453,30.37308,30.95181,31.48993,31.77167,32.04874,32.10263,32.15131,32.17816
283.49648,-6.49,-3.441,30.35626,30.93842,31.47858,31.76187,32.04257,32.09787,32.14755,32.17538
283.5728579,-6.46,-3.428,30.33066,30.9129,31.46204,31.74786,32.03342,32.09259,32.14008,32.17007
283.6486068,-6.439,-3.412,30.31448,30.89896,31.45004,31.7377,32.02762,32.08517,32.1377,32.16754
283.724355,-6.407,-3.4,30.28793,30.87894,31.42978,31.72272,32.01578,32.07681,32.13452,32.16165
283.7996919,-6.385,-3.386,30.27121,30.86426,31.41849,31.7135,32.00815,32.07422,32.13004,32.15866
283.8764379,-6.352,-3.371,30.24368,30.84055,31.40335,31.70224,31.99686,32.06454,32.12271,32.15488
283.9519889,-6.33,-3.356,30.22705,30.8241,31.38666,31.6926,31.991,32.06104,32.11938,32.15192
284.0290489,-6.295,-3.342,30.20294,30.80276,31.36951,31.67651,31.98016,32.05341,32.11343,32.1463
284.1028049,-6.271,-3.326,30.18799,30.78967,31.3566,31.66641,31.97302,32.04697,32.11099,32.13968
284.1798818,-6.235,-3.311,30.16092,30.7655,31.33801,31.65573,31.96219,32.03745,32.10229,32.13638
284.2552128,-6.211,-3.292,30.14282,30.75159,31.32922,31.64459,31.95422,32.03275,32.09973,32.13675
284.3336828,-6.173,-3.277,30.11761,30.72998,31.30978,31.62943,31.94336,32.02505,32.09329,32.12915
284.4068649,-6.148,-3.259,30.10349,30.71521,31.29898,31.61954,31.9361,32.01877,32.08871,32.12238
284.4829738,-6.109,-3.243,30.07687,30.69351,31.27917,31.60605,31.9245,32.01007,32.08316,32.12317
284.5578549,-6.083,-3.225,30.05966,30.68103,31.26712,31.59448,31.91614,32.00729,32.07907,32.11618
284.6358418,-6.043,-3.21,30.0372,30.65652,31.24969,31.58054,31.90573,31.9964,32.07355,32.10809
284.7255049,-6.016,-3.191,30.01889,30.64063,31.23767,31.57199,31.89899,31.99219,32.06659,32.10687
284.7873249,-5.975,-3.173,29.9935,30.62134,31.22046,31.55704,31.8873,31.98444,32.06326,32.104
284.8628318,-5.947,-3.154,29.97748,30.60556,31.20627,31.54718,31.8797,31.97522,32.05743,32.10007
284.9378529,-5.904,-3.137,29.95313,30.5835,31.1886,31.5343,31.86801,31.96765,32.04846,32.09216
285.0149789,-5.875,-3.117,29.93893,30.5715,31.17938,31.52338,31.86005,31.96103,32.04266,32.08826
285.1006808,-5.831,-3.099,29.91425,30.54724,31.15714,31.50684,31.84833,31.95349,32.03781,32.07947
285.165262,-5.801,-3.078,29.8992,30.53366,31.14465,31.49649,31.84012,31.94824,32.03287,32.07642
285.2417178,-5.756,-3.058,29.8754,30.51395,31.13095,31.48331,31.82776,31.93732,32.0249,32.07208
285.3160348,-5.725,-3.037,29.85837,30.49829,31.11786,31.47369,31.82089,31.93167,32.02097,32.06845
285.392669,-5.68,-3.018,29.83563,30.47665,31.09674,31.45807,31.80911,31.92291,32.01248,32.05835
285.4725568,-5.647,-2.996,29.81976,30.46158,31.08389,31.44815,31.80182,31.91687,32.0079,32.05557
285.5449569,-5.6,-2.976,29.79645,30.44281,31.06882,31.4335,31.78925,31.90833,32.00192,32.04974
285.619869,-5.568,-2.954,29.78333,30.43036,31.05722,31.423,31.77985,31.90057,31.99664,32.04663
285.6969459,-5.519,-2.933,29.7587,30.4061,31.03928,31.40979,31.77014,31.89163,31.98682,32.03796
285.7776849,-5.486,-2.911,29.74374,30.39374,31.02841,31.39896,31.76147,31.88327,31.98151,32.03601
285.855927,-5.435,-2.89,29.72128,30.37329,31.00784,31.38248,31.74893,31.87518,31.97577,32.02756
285.922895,-5.402,-2.865,29.70609,30.35971,31.00006,31.3743,31.7417,31.8696,31.97025,32.02151
285.9988899,-5.351,-2.845,29.67999,30.33792,30.97977,31.36176,31.72952,31.85928,31.96124,32.01495
286.0761819,-5.316,-2.821,29.66827,30.32455,30.96732,31.34979,31.72076,31.85181,31.95636,32.01053
286.1587679,-5.263,-2.798,29.64777,30.30423,30.94806,31.33359,31.70844,31.84393,31.94843,32.00281
286.2260029,-5.228,-2.774,29.63287,30.29007,30.93414,31.32251,31.7001,31.83655,31.94214,31.99667
286.3027489,-5.174,-2.751,29.60782,30.2691,30.91791,31.30914,31.68707,31.82373,31.9332,31.99075
286.376935,-5.138,-2.726,29.59583,30.25717,30.91037,31.29984,31.67963,31.81821,31.92838,31.98676
286.4553919,-5.083,-2.702,29.5741,30.23599,30.88824,31.28406,31.66708,31.80774,31.92029,31.97849
286.540833,-5.046,-2.677,29.5603,30.22137,30.8764,31.27396,31.65967,31.8024,31.91357,31.96994
286.6088459,-4.991,-2.653,29.53589,30.2052,30.8569,31.25998,31.64557,31.78955,31.9068,31.96594
286.680764,-4.954,-2.627,29.52307,30.19238,30.84872,31.24768,31.63809,31.78442,31.89932,31.95874
286.7588918,-4.896,-2.603,29.50568,30.16858,30.82916,31.23318,31.62589,31.77658,31.88937,31.94785
286.8321769,-4.858,-2.575,29.48886,30.15472,30.82074,31.22559,31.61713,31.76694,31.88422,31.94781
286.9091978,-4.8,-2.551,29.46835,30.13693,30.80164,31.20926,31.60339,31.75586,31.87851,31.93579
286.983413,-4.762,-2.524,29.45834,30.12589,30.78979,31.19647,31.59641,31.75,31.86923,31.93427
287.0608258,-4.702,-2.499,29.43237,30.10431,30.7753,31.18704,31.58206,31.73969,31.85989,31.92468
287.1372728,-4.662,-2.469,29.42038,30.09277,30.75894,31.17465,31.57568,31.72928,31.85522,31.91965
287.2282889,-4.602,-2.445,29.40533,30.07376,30.74576,31.15689,31.56107,31.72318,31.84604,31.91147
287.2936649,-4.561,-2.415,29.39297,30.05978,30.72852,31.14813,31.55463,31.71512,31.83795,31.90454
287.3633618,-4.5,-2.39,29.36774,30.04022,30.71747,31.13452,31.5397,31.7038,31.8288,31.89624
287.4389439,-4.459,-2.36,29.35626,30.02991,30.70673,31.12302,31.53049,31.69464,31.82483,31.89029
287.5169039,-4.397,-2.331,29.33777,30.00903,30.68646,31.10724,31.51981,31.68616,31.81467,31.88132
