Date and Time: 2025-10-07 10:42:28
Approximate Polling Time: 100 ms
Comments: No comments provided
timestamp/s,voltage/V,current/A,thermistor_0/C,thermistor_1/C,thermistor_2/C,thermistor_3/C,thermistor_4/C,thermistor_5/C,thermistor_6/C,thermistor_7/C
0.0,5.503,3.109,32.41226,32.42816,32.48389,32.47397,32.53934,32.509,32.56055,32.47589
0.07661104202270508,5.156,2.923,32.42422,32.42896,32.48077,32.47165,32.53833,32.50925,32.56039,32.47598
0.15464997291564941,4.583,2.736,32.44424,32.43164,32.47729,32.46976,32.5369,32.50848,32.56052,32.47632
0.22785210609436035,4.171,2.489,32.4592,32.43454,32.47568,32.46701,32.53635,32.50861,32.55988,32.47638
0.3048839569091797,3.502,2.247,32.48129,32.44,32.47464,32.46426,32.53485,32.50772,32.56058,32.47766
0.3791160583496094,3.028,1.945,32.49774,32.4447,32.47263,32.46313,32.53415,32.50751,32.56024,32.47787
0.45361995697021484,2.296,1.664,32.52274,32.45123,32.47067,32.46075,32.53256,32.5065,32.56015,32.47797
0.5299379825592041,1.783,1.316,32.54016,32.45691,32.47162,32.45978,32.53192,32.50623,32.56039,32.47745
0.6069951057434082,0.998,0.998,32.56631,32.46732,32.47067,32.45761,32.53024,32.50552,32.56052,32.47815
0.6802749633789062,0.474,0.657,32.58374,32.47458,32.4707,32.45627,32.52942,32.50552,32.56064,32.47925
0.7568709850311279,-0.325,-0.426,32.61115,32.48547,32.4718,32.4559,32.52814,32.50485,32.56015,32.47815
0.8325049877166748,-0.851,-0.372,32.62851,32.49335,32.47269,32.45435,32.5275,32.50388,32.55963,32.47873
0.9072301387786865,-1.638,-0.443,32.65387,32.50644,32.47525,32.45413,32.52582,32.50363,32.56006,32.47873
0.9824411869049072,-2.154,-0.671,32.67062,32.51514,32.47717,32.45392,32.52499,32.5029,32.55997,32.47906
1.0582549571990967,-2.9,-0.912,32.69293,32.52841,32.47977,32.45428,32.52423,32.50198,32.5593,32.47897
1.13322114944458,-3.372,-1.231,32.70728,32.53711,32.48279,32.45435,32.5231,32.50204,32.55984,32.47861
1.2090060710906982,-4.05,-1.519,32.72803,32.55078,32.48682,32.45468,32.52267,32.5018,32.55963,32.47824
1.2853410243988037,-4.468,-1.843,32.74057,32.55991,32.48996,32.45547,32.52213,32.50128,32.5589,32.47769
1.3610081672668457,-5.053,-2.122,32.75632,32.57272,32.49527,32.45694,32.52121,32.50064,32.55838,32.47763
1.436359167098999,-5.41,-2.422,32.76578,32.58133,32.49835,32.45807,32.5206,32.50055,32.5585,32.47729
1.5102779865264893,-5.881,-2.666,32.7782,32.59387,32.50266,32.45926,32.52072,32.50018,32.55801,32.47607
1.5863590240478516,-6.15,-2.913,32.785,32.60214,32.50882,32.4603,32.52078,32.49979,32.5578,32.47537
1.663017988204956,-6.492,-3.11,32.7923,32.61252,32.51364,32.46277,32.52045,32.4989,32.55789,32.47668
1.7396230697631836,-6.671,-3.298,32.79648,32.61932,32.51801,32.46442,32.521,32.49957,32.55783,32.47592
1.8153491020202637,-6.869,-3.438,32.79779,32.62839,32.52335,32.46741,32.52142,32.49789,32.55783,32.47592
1.8883020877838135,-6.952,-3.557,32.79977,32.63354,32.52719,32.46805,32.52115,32.49814,32.55621,32.47443
1.966257095336914,-7.0,-3.64,32.79565,32.6413,32.5336,32.47244,32.52145,32.49811,32.55753,32.47391
2.0422160625457764,-6.98,-3.69,32.79431,32.64493,32.53815,32.47427,32.5224,32.49811,32.55701,32.47565
2.1172540187835693,-6.877,-3.712,32.78711,32.64935,32.54303,32.47772,32.5239,32.49774,32.55618,32.47473
2.1932990550994873,-6.76,-3.696,32.7804,32.6525,32.54727,32.47934,32.52417,32.49814,32.55569,32.47525
2.268383026123047,-6.508,-3.659,32.7695,32.65491,32.55478,32.48251,32.52515,32.49832,32.55612,32.47418
2.342463970184326,-6.292,-3.573,32.76083,32.65536,32.5575,32.48349,32.52649,32.49854,32.55618,32.47443
2.4182891845703125,-5.905,-3.477,32.74619,32.65634,32.55914,32.48834,32.52789,32.49857,32.55637,32.47351
2.493138074874878,-5.6,-3.328,32.73553,32.65536,32.56204,32.49042,32.52911,32.49847,32.55576,32.47446
2.5683810710906982,-5.084,-3.169,32.71713,32.65323,32.5657,32.49341,32.53061,32.49893,32.556,32.47449
2.6447529792785645,-4.708,-2.956,32.70572,32.65036,32.56775,32.4946,32.53152,32.49963,32.5553,32.47562
2.7220091819763184,-4.085,-2.746,32.68396,32.64664,32.57037,32.49768,32.53357,32.49954,32.55576,32.47479
2.797122001647949,-3.638,-2.474,32.67041,32.64276,32.57141,32.49985,32.53488,32.4996,32.55579,32.47507
2.8701171875,-2.94,-2.216,32.64807,32.63651,32.57236,32.5025,32.53641,32.50018,32.55615,32.47473
2.9452760219573975,-2.444,-1.893,32.63373,32.6304,32.57419,32.50296,32.53766,32.50113,32.55597,32.47525
3.0244691371917725,-1.68,-1.594,32.60995,32.62277,32.57449,32.50568,32.53915,32.50153,32.55591,32.47531
3.0980050563812256,-1.164,-1.235,32.5943,32.61667,32.57471,32.50674,32.54031,32.50214,32.55557,32.47668
3.1754801273345947,-0.368,-0.91,32.57074,32.6066,32.57495,32.50873,32.54221,32.50256,32.55637,32.47403
3.2481250762939453,0.167,0.577,32.55481,32.59985,32.57275,32.50876,32.54297,32.50369,32.55591,32.47562
3.3264060020446777,0.955,0.382,32.53226,32.58899,32.57178,32.50949,32.5441,32.50391,32.55612,32.47571
3.3993029594421387,1.483,0.388,32.51688,32.58139,32.57004,32.51007,32.54495,32.50488,32.55682,32.47556
3.474946975708008,2.255,0.493,32.49454,32.56897,32.56808,32.51083,32.5462,32.50525,32.55673,32.47565
3.548686981201172,2.747,0.736,32.48032,32.5611,32.56522,32.51077,32.54691,32.5061,32.55713,32.47552
3.625430107116699,3.463,0.982,32.46011,32.5488,32.56198,32.51053,32.5477,32.50681,32.55743,32.47601
3.702260971069336,3.919,1.298,32.44733,32.54092,32.55917,32.51016,32.54782,32.50775,32.55798,32.47516
3.7764370441436768,4.549,1.58,32.42896,32.52856,32.55615,32.50925,32.5488,32.50766,32.55777,32.47525
3.8514790534973145,4.943,1.892,32.41919,32.51968,32.55295,32.50864,32.54858,32.50781,32.5582,32.47516
3.929335117340088,5.476,2.157,32.40399,32.50821,32.54742,32.50714,32.54883,32.50916,32.55908,32.47501
4.005002021789551,5.789,2.434,32.39557,32.50098,32.54395,32.50558,32.54941,32.50961,32.55872,32.47565
4.0807859897613525,6.2,2.658,32.38327,32.48941,32.539,32.50394,32.54926,32.5101,32.55933,32.47546
4.156044960021973,6.427,2.878,32.37637,32.48251,32.53503,32.50305,32.54898,32.51093,32.56015,32.47498
4.231512069702148,6.702,3.052,32.3696,32.47208,32.52951,32.50067,32.54874,32.51111,32.56067,32.47498
4.306334972381592,6.836,3.208,32.36658,32.46518,32.5256,32.4996,32.54779,32.51114,32.56061,32.47449
4.38289999961853,6.964,3.325,32.36337,32.45642,32.51993,32.49683,32.54752,32.51102,32.56189,32.47531
4.458387136459351,6.997,3.414,32.36185,32.4527,32.51559,32.49457,32.54779,32.5119,32.56152,32.47473
4.5332841873168945,6.972,3.469,32.36368,32.44464,32.51065,32.49191,32.54706,32.51187,32.56171,32.4761
4.60896897315979,6.906,3.49,32.36679,32.44101,32.50522,32.49063,32.54639,32.51105,32.56177,32.47638
4.685266017913818,6.731,3.483,32.37238,32.43585,32.5022,32.4873,32.54532,32.5116,32.56229,32.47623
4.759351015090942,6.564,3.435,32.37857,32.43375,32.49966,32.48459,32.54477,32.51212,32.56161,32.47693
4.834135055541992,6.245,3.367,32.38998,32.431,32.49258,32.48276,32.54395,32.5119,32.56235,32.47729
4.9083781242370605,5.988,3.248,32.39783,32.4303,32.49075,32.47986,32.54306,32.51202,32.56192,32.47754
4.987514019012451,5.536,3.126,32.41483,32.43066,32.48569,32.47702,32.54138,32.51196,32.56314,32.47827
5.0620341300964355,5.197,2.94,32.42618,32.43161,32.48401,32.47479,32.54089,32.51199,32.56314,32.47855
5.138013124465942,4.628,2.756,32.44492,32.43384,32.47983,32.47217,32.53943,32.51138,32.56296,32.47803
5.212857007980347,4.213,2.51,32.45938,32.43652,32.4783,32.47031,32.53867,32.50977,32.56326,32.47983
5.289361000061035,3.556,2.272,32.48221,32.44211,32.47565,32.46753,32.53748,32.50961,32.56323,32.47955
5.365100145339966,3.083,1.972,32.49908,32.44556,32.47549,32.46561,32.53641,32.51007,32.56259,32.47995
5.4384520053863525,2.346,1.698,32.52423,32.45346,32.47452,32.46368,32.53464,32.50952,32.56287,32.47992
5.514981985092163,1.842,1.35,32.54132,32.45941,32.47275,32.46231,32.53372,32.50858,32.5629,32.48032
5.590301036834717,1.06,1.032,32.56781,32.46912,32.47287,32.46042,32.53281,32.50842,32.56268,32.47992
5.6653900146484375,0.527,0.685,32.58591,32.47607,32.47342,32.45914,32.53207,32.50763,32.56256,32.48096
5.7433061599731445,-0.263,-0.441,32.61148,32.48773,32.47403,32.45786,32.53052,32.50766,32.56244,32.48187
